QUERY: 	I got covid
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags
20	15180	"Meditation Practice Transcending the Global Hack of #COVID-19 and Preparing Life for the New Normal in Post-COVID Landscape  

#meditation, #Buddhism, #religious, #immigration, #pandemic, #Coronavirus, #panic, #fear, #workfromhome, #global, #lockdown 

https://t.co/lk2KMim6lf https://t.co/houfaaSbHx"	vasana_fai	Thu Dec 17 10:17:01 +0000 2020	https://twitter.com/twitter/statuses/1339514932992196615	1	1	[{'text': 'COVID', 'indices': [52, 58]}, {'text': 'meditation', 'indices': [127, 138]}, {'text': 'Buddhism', 'indices': [140, 149]}, {'text': 'religious', 'indices': [151, 161]}, {'text': 'immigration', 'indices': [163, 175]}, {'text': 'pandemic', 'indices': [177, 186]}, {'text': 'Coronavirus', 'indices': [188, 200]}, {'text': 'panic', 'indices': [202, 208]}, {'text': 'fear', 'indices': [210, 215]}, {'text': 'workfromhome', 'indices': [217, 230]}, {'text': 'global', 'indices': [232, 239]}, {'text': 'lockdown', 'indices': [241, 250]}]
QUERY: 	covid deaths
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags
 
1	10121	I bet she had a mail in death certificate.  I wonder if official cause of death was covid? https://t.co/2QeHNBFD21	tomofsnj	Wed Dec 16 22:14:27 +0000 2020	https://twitter.com/twitter/statuses/1339333093308690439	1	0	[]
2	10728	"@CMOH_Alberta Q1, 2020 142 Opiod deaths
Q2, 2020 301 Opiod deaths. Will it double again in Q3,Q4?
Currently on track for 900 Opiod deaths.
Suicides at 490 YTD. 
These are preventable.
Covid 19 at 744 deaths.
Wait until all the deaths from missed surgeries etc happen.

https://t.co/I6sHJYjQE7 https://t.co/209fUrdeSo"	WolfSteppan	Wed Dec 16 22:15:03 +0000 2020	https://twitter.com/twitter/statuses/1339333244173479937	0	3	[]
3	11418	"@TonightVMTV @tweetsnolimits Utter nonsense from everyone on the show.. 
We 70k cases and no excess mortality. 
So strokes are down, heart attacks all down, flue deaths gone but we have a covid pandemic and no excess deaths. This is a nonsense, they are attributing deaths to covid. It’s a fraud."	Thefinalmessen2	Wed Dec 16 22:15:45 +0000 2020	https://twitter.com/twitter/statuses/1339333418602127361	0	2	[]
4	4161	In our county (pop 60k) past 2 months, 94 deaths, 24 COVID, and 41 outstanding death certificates (unknown causes as of yet). 13 deaths (1known covid, 12 outstanding) in first 5 days of December. #WearAMask	redbird_sam	Mon Dec 07 14:48:27 +0000 2020	https://twitter.com/twitter/statuses/1335959363282857984	1	1	[{'text': 'WearAMask', 'indices': [196, 206]}]
5	11	@Napoleonkjp1 @andrewtweets5 @ChrisGiles_ I'm not assuming all excess deaths are Covid (neither is Chris AAUI) , just the spike in April that exactly follows the Covid death timeline, don't think hospitals were ever overwhelmed that they couldn't treat people to produce that number of deaths in such a short time	Bridge99Peter	Wed Nov 18 10:19:03 +0000 2020	https://twitter.com/twitter/statuses/1329006196502695937	0	0	[]
6	11218	@Jerny16 @JordanLowrance @BoKnowsNews @toddgillman It’s a terrible thing; covid deaths are way up, but deaths from all other causes are way down. Make of that what you will. US is lagging last yr’s total deathrate(per CDC) even with 300k covid deaths. We know elderly(plus86) &amp; those w/ serious health conditions are vulnerable	traip95	Wed Dec 16 22:15:33 +0000 2020	https://twitter.com/twitter/statuses/1339333368010432513	0	8	[]
7	18031	"With 3,600 Deaths, U.S. Reaches A New Daily Record For COVID Deaths : #Coronavirus Updates #trumpLegacy #TrumpHasNoPlan #WearAMaskSaveALife

https://t.co/JY7Hb7CQkZ"	YesWeCan06824	Thu Dec 17 12:35:46 +0000 2020	https://twitter.com/twitter/statuses/1339549850833203202	0	0	[{'text': 'Coronavirus', 'indices': [70, 82]}, {'text': 'trumpLegacy', 'indices': [91, 103]}, {'text': 'TrumpHasNoPlan', 'indices': [104, 119]}, {'text': 'WearAMaskSaveALife', 'indices': [120, 139]}]
8	11201	"BBC News: ‘612 Covid deaths in the last 24hrs’

Fine print: ‘Deaths for any reason where the patient tested positive’ 

Right then..."	KDixon87	Wed Dec 16 22:15:32 +0000 2020	https://twitter.com/twitter/statuses/1339333363660959745	0	0	[]
9	9227	COVID deaths instantly up 7 billion! https://t.co/1hntCyoSd7	AJ_Kaz_K	Wed Dec 16 22:13:32 +0000 2020	https://twitter.com/twitter/statuses/1339332860356997120	0	1	[]
10	8977	@SteveStuWill COVID deaths instantly up 7 billion!	AJ_Kaz_K	Wed Dec 16 22:13:14 +0000 2020	https://twitter.com/twitter/statuses/1339332787451666439	0	0	[]
11	17432	"US #COVID CATASTROPHE   #coronavirususa #Covid_19 
One American Dies Every MINUTE From #Coronavirus As It Gets A Stranglehold Across The #USA. Yesterday There Were 3700 deaths Bringing Average For DAILY Deaths To A Staggering 2500. There's Been Over 306,000 Deaths In Total So far https://t.co/mFhXs1k6CV"	TT0121	Thu Dec 17 12:05:57 +0000 2020	https://twitter.com/twitter/statuses/1339542345415573506	0	1	[{'text': 'COVID', 'indices': [3, 9]}, {'text': 'coronavirususa', 'indices': [24, 39]}, {'text': 'Covid_19', 'indices': [40, 49]}, {'text': 'Coronavirus', 'indices': [87, 99]}, {'text': 'USA', 'indices': [137, 141]}]
12	10426	"USA total death for 2018, 2,839,205, -25,702 more deaths than in 2017 &amp; 2016 where 2,744,278 ?   

 Covid death 2020 only 284,000 , why scare people to closed businesses Dr. Facusi?

WHO Director Tedros is Africa terrors leader, that is why!

https://t.co/wfkVHBjIgf via 
@CDCgov https://t.co/uPiDfIfm3r"	TsaiBassen	Wed Dec 16 22:14:46 +0000 2020	https://twitter.com/twitter/statuses/1339333170349674500	0	0	[]
13	4079	"NYT COVID Data Tracker Mon., 12.07.2020 - USA | COVID-19 DEATH RATE, after infection, in the USA is 1.90% (⬇️ .02%). NEW DEATHS; 1,111. TOTAL DEATHS; 282,300. 
#WearADamnMask #SchoolsMustShutdown #WearAMask #SocialDistance #COVID19 (✔️)

[https://t.co/WcZ2SyqroX]"	rattler1978	Mon Dec 07 14:45:09 +0000 2020	https://twitter.com/twitter/statuses/1335958532156497920	0	0	[{'text': 'WearADamnMask', 'indices': [160, 174]}, {'text': 'SchoolsMustShutdown', 'indices': [175, 195]}, {'text': 'WearAMask', 'indices': [196, 206]}, {'text': 'SocialDistance', 'indices': [207, 222]}, {'text': 'COVID19', 'indices': [223, 231]}]
14	1443	Death is enviable,  but the death of a man that loved his family and friends, hell loved life, due to Covid is devastating.  😔😔😔😔😔😔 #COVID19 #coviddeaths #COVID #myheartbreakes #denial #thefacts #WearAMask	obsidian_writer	Mon Dec 07 13:00:40 +0000 2020	https://twitter.com/twitter/statuses/1335932237662081025	0	2	[{'text': 'COVID19', 'indices': [132, 140]}, {'text': 'coviddeaths', 'indices': [141, 153]}, {'text': 'COVID', 'indices': [154, 160]}, {'text': 'myheartbreakes', 'indices': [161, 176]}, {'text': 'denial', 'indices': [177, 184]}, {'text': 'thefacts', 'indices': [185, 194]}, {'text': 'WearAMask', 'indices': [195, 205]}]
15	11140	@JoeBLynam @BBCSimonMcCoy @BBCHughPym there are not 60000 deaths only 2160 have #COVID19 #CovidChristmas #lockdown #COVID on the death certificate &amp; all cause deaths now same as pre lockdown Jan/Feb, under 400 healthy under 60's have died but this madness will kill more young from cancer etc educate yourselves #bbcqt https://t.co/QxodfNvIZf	tywynbcfc	Wed Dec 16 22:15:26 +0000 2020	https://twitter.com/twitter/statuses/1339333341020106752	0	2	[{'text': 'COVID19', 'indices': [80, 88]}, {'text': 'CovidChristmas', 'indices': [89, 104]}, {'text': 'lockdown', 'indices': [105, 114]}, {'text': 'COVID', 'indices': [115, 121]}, {'text': 'bbcqt', 'indices': [316, 322]}]
16	8011	"@cmkorange AND only 6% of COVID numbers are COVID-ONLY deaths.
SO the reported COVID death numbers are off by 94%!
MORE people die every year from Cancer,
Diabetes, COPD, &amp; other terminal diseases!"	anteesheri	Wed Dec 16 22:12:14 +0000 2020	https://twitter.com/twitter/statuses/1339332533524291584	0	1	[]
17	7910	@geoff_baby @TheWhogg @Kate3015 @constan10101 i dont know but making comparisons is hard because they all count deaths in different ways, even classifying every death in Sweden this year as covid, they still are on average amount of deaths for last 5 years, maybe even below.	PaulDella2	Wed Dec 16 22:12:07 +0000 2020	https://twitter.com/twitter/statuses/1339332503346184192	0	0	[]
18	9547	"@BorisJohnson Why when Covid is not the killer you tell us it is?
In England 44,464 people who had a COVID test in the previous 28 days died, yet only 2,130 had COVID as main cause on their death cert. So ACTUAL COVID deaths are 2,130 since March with an Avg age of 82.

The data is out there."	jn_ady	Wed Dec 16 22:13:51 +0000 2020	https://twitter.com/twitter/statuses/1339332939830730754	5	14	[]
19	12895	Wow... surrounded by death of covid patients all day. https://t.co/A0kulg0C25	LewisBo68063286	Wed Dec 16 22:17:16 +0000 2020	https://twitter.com/twitter/statuses/1339333800954773506	0	0	[]
20	11403	@2s0u2c0ks @CNN You're pretending covid is a death sentence.	Hunchback718	Wed Dec 16 22:15:43 +0000 2020	https://twitter.com/twitter/statuses/1339333412994289664	0	0	[]
QUERY: 	stayhome in christmas
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags
 
1	15184	This is how it spreads.  #StaySafe at #Christmas  #StayHome at #Christmas2020 https://t.co/Rdoio6INhj	SquareSunWeb	Thu Dec 17 10:17:14 +0000 2020	https://twitter.com/twitter/statuses/1339514988629798912	0	0	[{'text': 'StaySafe', 'indices': [25, 34]}, {'text': 'Christmas', 'indices': [38, 48]}, {'text': 'StayHome', 'indices': [50, 59]}, {'text': 'Christmas2020', 'indices': [63, 77]}]
2	16097	@ITVCharlieP @HowardGriffiths @Ruth_ITV ⚗️ 🍽️🍹 #Christmas in the garden 😂 #StayHome #StaySafe	AndrewBrazier1	Thu Dec 17 11:01:59 +0000 2020	https://twitter.com/twitter/statuses/1339526247823650816	0	1	[{'text': 'Christmas', 'indices': [47, 57]}, {'text': 'StayHome', 'indices': [74, 83]}, {'text': 'StaySafe', 'indices': [84, 93]}]
3	4369	"@poozwah Regrettably, this will probably turn out to be true. They talk about the left trying to ""cancel Christmas"". The real Christmas thieves are those that refuse to #WearAMask, endangering themselves and others in the process. They are why we have to #StayHome."	Dadilicious2	Mon Dec 07 14:55:38 +0000 2020	https://twitter.com/twitter/statuses/1335961170717470724	0	1	[{'text': 'WearAMask', 'indices': [169, 179]}, {'text': 'StayHome', 'indices': [255, 264]}]
4	3908	"@AZDogMom1 It's going to be a grim December in ""Arizona's Christmas City"". 
#StayHome 
#MaskUpAZ"	luxtempo	Mon Dec 07 14:38:59 +0000 2020	https://twitter.com/twitter/statuses/1335956978800050183	0	1	[{'text': 'StayHome', 'indices': [76, 85]}, {'text': 'MaskUpAZ', 'indices': [87, 96]}]
5	17848	"Still searching for the perfect Christmas outfit? May we suggest you can never go wrong with too much tinsel garland!

#Christmas #holidayseason #homefortheholidays #wearamask #stayhome #staysafe https://t.co/6RAPux4gVO"	markhamfair	Thu Dec 17 12:24:58 +0000 2020	https://twitter.com/twitter/statuses/1339547129942073346	1	1	[{'text': 'Christmas', 'indices': [119, 129]}, {'text': 'holidayseason', 'indices': [130, 144]}, {'text': 'homefortheholidays', 'indices': [145, 164]}, {'text': 'wearamask', 'indices': [165, 175]}, {'text': 'stayhome', 'indices': [176, 185]}, {'text': 'staysafe', 'indices': [186, 195]}]
6	6237	"I Saw Three Ships

#musisi #musisimalang #dirumahaja #christmas #musician #stayhome @ Nugroho https://t.co/scoByXQCoe"	NugNux	Mon Dec 07 16:00:15 +0000 2020	https://twitter.com/twitter/statuses/1335977430536712192	0	0	[{'text': 'musisi', 'indices': [19, 26]}, {'text': 'musisimalang', 'indices': [27, 40]}, {'text': 'dirumahaja', 'indices': [41, 52]}, {'text': 'christmas', 'indices': [53, 63]}, {'text': 'musician', 'indices': [64, 73]}, {'text': 'stayhome', 'indices': [74, 83]}]
7	6104	#MarkedByCOVID Christmas it going to be a rough holiday for so many of us. Please #StayHome #COVIDisNotAGame https://t.co/coDJvDkKXu	readingswan	Mon Dec 07 15:55:31 +0000 2020	https://twitter.com/twitter/statuses/1335976238884794368	3	26	[{'text': 'MarkedByCOVID', 'indices': [0, 14]}, {'text': 'StayHome', 'indices': [82, 91]}, {'text': 'COVIDisNotAGame', 'indices': [92, 108]}]
8	3523	A teddy worthy of the spotlight! https://t.co/sln1TSEyQt #NaughtyandNiceLingerie #FreeShipping #LocalPickup #ShopSmall #ShopFromHome #StayHome #StaySafe #Christmas	naughtyandnice	Mon Dec 07 14:25:06 +0000 2020	https://twitter.com/twitter/statuses/1335953484395458560	0	0	[{'text': 'NaughtyandNiceLingerie', 'indices': [57, 80]}, {'text': 'FreeShipping', 'indices': [81, 94]}, {'text': 'LocalPickup', 'indices': [95, 107]}, {'text': 'ShopSmall', 'indices': [108, 118]}, {'text': 'ShopFromHome', 'indices': [119, 132]}, {'text': 'StayHome', 'indices': [133, 142]}, {'text': 'StaySafe', 'indices': [143, 152]}, {'text': 'Christmas', 'indices': [153, 163]}]
9	15944	"Detailed and Hygenically Prepared!
ALL OUR INGREDIENTS ARE FRESH AND ORGANIC

Stay Safe...Let carry your food burden.

*Merry Christmas*

#menuroom #christmas #december #foodelivery #foodinlagos #christmascombo #foodies #foodservice #foodinlagos #yummy #staysafe #stayhome"	Menuroom_	Thu Dec 17 10:55:13 +0000 2020	https://twitter.com/twitter/statuses/1339524546546774017	0	2	[{'text': 'menuroom', 'indices': [138, 147]}, {'text': 'christmas', 'indices': [148, 158]}, {'text': 'december', 'indices': [159, 168]}, {'text': 'foodelivery', 'indices': [169, 181]}, {'text': 'foodinlagos', 'indices': [182, 194]}, {'text': 'christmascombo', 'indices': [195, 210]}, {'text': 'foodies', 'indices': [211, 219]}, {'text': 'foodservice', 'indices': [220, 232]}, {'text': 'foodinlagos', 'indices': [233, 245]}, {'text': 'yummy', 'indices': [246, 252]}, {'text': 'staysafe', 'indices': [253, 262]}, {'text': 'stayhome', 'indices': [263, 272]}]
10	17587	I hope people will stay home for Christmas. Their selfishness in traveling for Thanksgiving is causing so many deaths. #CovidDoesntCareWhoYouAre #StayHome	TurnKYBlue2020	Thu Dec 17 12:13:15 +0000 2020	https://twitter.com/twitter/statuses/1339544184064192513	0	2	[{'text': 'CovidDoesntCareWhoYouAre', 'indices': [119, 144]}, {'text': 'StayHome', 'indices': [145, 154]}]
11	19000	"U.S. Surpasses 3,600 Daily Coronavirus Deaths, Breaks Prior Hospitalization Record

I don't know what more to say. #WearTheDamnMask &amp; #StayHome. Sure you want to see your loved ones on Christmas, but do you want this to be the last Christmas you see them?
https://t.co/Jv84p2oeMD"	Psyched55	Thu Dec 17 13:17:17 +0000 2020	https://twitter.com/twitter/statuses/1339560296038367232	0	0	[{'text': 'WearTheDamnMask', 'indices': [115, 131]}, {'text': 'StayHome', 'indices': [138, 147]}]
12	3945	@Bsand19781 Selfish people are why we have to #StayHome for Christmas. If people would just suck it up and do as they should, we'd start turning this around.	Dadilicious2	Mon Dec 07 14:40:09 +0000 2020	https://twitter.com/twitter/statuses/1335957271642161153	0	1	[{'text': 'StayHome', 'indices': [46, 55]}]
13	17387	I know I don't have many followers. However I just wanted to say please stay inside your homes as much as possible. I know its almost Christmas, but peoples lives are at stake with this corona. So stay safe, have a good Christmas! 🎄🎁#COVID19 #coronavirusuk #StayHome #lockdown	SnipeEmma	Thu Dec 17 12:03:36 +0000 2020	https://twitter.com/twitter/statuses/1339541755016990720	0	1	[{'text': 'COVID19', 'indices': [233, 241]}, {'text': 'coronavirusuk', 'indices': [242, 256]}, {'text': 'StayHome', 'indices': [257, 266]}, {'text': 'lockdown', 'indices': [267, 276]}]
14	17778	"@MattHancock says it is a matter of people's ""personal responsibility"" to hold Christmas gatherings in a way that is safe next week.

#COVID19 #SaveLives #StaySafe #StayHome

https://t.co/d1aXAlgBeq"	drjpmark	Thu Dec 17 12:22:02 +0000 2020	https://twitter.com/twitter/statuses/1339546392608591873	0	1	[{'text': 'COVID19', 'indices': [134, 142]}, {'text': 'SaveLives', 'indices': [143, 153]}, {'text': 'StaySafe', 'indices': [154, 163]}, {'text': 'StayHome', 'indices': [164, 173]}]
15	17477	"Lights on in the blingtastic backdrop. Please look after yourselves &amp; protect those more vulnerable than you this holiday season. 
Hopefully by SS2021 things will be brighter.
#StayHome #Christmas #Tier3 https://t.co/Oj7NzW383B"	DrSarahGilligan	Thu Dec 17 12:08:05 +0000 2020	https://twitter.com/twitter/statuses/1339542881976070144	0	1	[{'text': 'StayHome', 'indices': [180, 189]}, {'text': 'Christmas', 'indices': [190, 200]}, {'text': 'Tier3', 'indices': [201, 207]}]
16	15236	"Christmas Infusion 🙌🏼
Well needed boost 💉 💊
#tysabritime #tysabriinfusion #mswarrior #msbadass #msbrainfogsucks #almostchristmas #stayhome #staysafe #protectthenhs💙 @ Barnet General Hospital https://t.co/GlNRsHSqne"	CbClabeck	Thu Dec 17 10:20:01 +0000 2020	https://twitter.com/twitter/statuses/1339515685983059968	0	0	[{'text': 'tysabritime', 'indices': [44, 56]}, {'text': 'tysabriinfusion', 'indices': [57, 73]}, {'text': 'mswarrior', 'indices': [74, 84]}, {'text': 'msbadass', 'indices': [85, 94]}, {'text': 'msbrainfogsucks', 'indices': [95, 111]}, {'text': 'almostchristmas', 'indices': [112, 128]}, {'text': 'stayhome', 'indices': [129, 138]}, {'text': 'staysafe', 'indices': [139, 148]}, {'text': 'protectthenhs', 'indices': [149, 163]}]
17	5782	All I want for Christmas is a vaccine dude! I just want people to go back to normal. Everyone has been EXTRA dickish lately. 😂😂😂 #stayhigh fam. #stayhome	skioko_hoops	Mon Dec 07 15:44:09 +0000 2020	https://twitter.com/twitter/statuses/1335973381527773187	0	1	[{'text': 'stayhigh', 'indices': [129, 138]}, {'text': 'stayhome', 'indices': [144, 153]}]
18	17350	"#Covid19 is surging and spreading like wildfire.
#StayHome

Do not gather for Christmas.
Stay home.
Do not meet family during the holidays.
Stay home.
Do not travel, do not shop, do not go out.
Stay home.

Otherwise, thousands more will DIE because of YOU.  #StayHome!"	RichardCheese	Thu Dec 17 12:01:42 +0000 2020	https://twitter.com/twitter/statuses/1339541277575036928	0	11	[{'text': 'Covid19', 'indices': [0, 8]}, {'text': 'StayHome', 'indices': [49, 58]}, {'text': 'StayHome', 'indices': [258, 267]}]
19	16968	"THIS tweet about #COVID19 spreading indoors 
does NOT only apply to #NewYork but to every state

To show your family you love them, 
do NOT #travel to visit with them this Christmas, 
but rather #StayHome #MaskUp #SafetyFirst https://t.co/jXAkBJF0HD"	karynpalminteri	Thu Dec 17 11:45:17 +0000 2020	https://twitter.com/twitter/statuses/1339537144164048896	0	0	[{'text': 'COVID19', 'indices': [17, 25]}, {'text': 'NewYork', 'indices': [68, 76]}, {'text': 'travel', 'indices': [140, 147]}, {'text': 'StayHome', 'indices': [195, 204]}, {'text': 'MaskUp', 'indices': [205, 212]}, {'text': 'SafetyFirst', 'indices': [213, 225]}]
20	15603	"#WearAMask #washyourmask if it's #reusable don't reuse #disposable #masks over and over.

#StaySafe #StayHome #washyourhands 

#Christmas is just a day don't stress over it #EnjoyEveryMinute 

#dontforgetme https://t.co/BmDyxLZ8RT"	crochet_crafter	Thu Dec 17 10:39:08 +0000 2020	https://twitter.com/twitter/statuses/1339520497189609472	0	1	[{'text': 'WearAMask', 'indices': [0, 10]}, {'text': 'washyourmask', 'indices': [11, 24]}, {'text': 'reusable', 'indices': [33, 42]}, {'text': 'disposable', 'indices': [55, 66]}, {'text': 'masks', 'indices': [67, 73]}, {'text': 'StaySafe', 'indices': [90, 99]}, {'text': 'StayHome', 'indices': [100, 109]}, {'text': 'washyourhands', 'indices': [110, 124]}, {'text': 'Christmas', 'indices': [127, 137]}, {'text': 'EnjoyEveryMinute', 'indices': [173, 190]}, {'text': 'dontforgetme', 'indices': [193, 206]}]
QUERY: 	test results
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags
 
1	13178	Where the hell my covid test results at	thatsmallory	Wed Dec 16 22:17:34 +0000 2020	https://twitter.com/twitter/statuses/1339333876318171138	0	0	[]
2	1855	Well to be far, due to lake of test results they are not sure if hope will be a result. https://t.co/CXDGIr9jLQ	Josheeley	Mon Dec 07 13:17:02 +0000 2020	https://twitter.com/twitter/statuses/1335936357521367040	0	0	[]
3	858	@michaelmina_lab @lee_spraggon A #SARSCoV2 test that takes &gt; 24 hrs to result is not useful	CarlosdelRio7	Sat Dec 05 17:05:25 +0000 2020	https://twitter.com/twitter/statuses/1335269054731399168	1	5	[{'text': 'SARSCoV2', 'indices': [33, 42]}]
4	210	FDA Allows 1st Rapid COVID Test That Gives Results at Home https://t.co/6bIJKlHODM	akifmalik	Wed Nov 18 10:19:38 +0000 2020	https://twitter.com/twitter/statuses/1329006343391469569	0	1	[]
5	14041	i’m getting a covid test done tomorrow because i’ve felt like absolute shit the last few days, so send prayers for a negative test result!! 🙏	maddyteres	Wed Dec 16 22:18:27 +0000 2020	https://twitter.com/twitter/statuses/1339334099388002314	0	4	[]
6	3924	The Lateral Flow Test - a first line of defence in the fight against #coronavirus. Boxes of 40 tests available NOW! Results within 15-20 mins. Only  £19.99 + VAT per test. Minimum order 1 box.  https://t.co/x6Mzr4RXja #covid19 https://t.co/UCue8gT4K5	MediInnUkLtd	Mon Dec 07 14:39:39 +0000 2020	https://twitter.com/twitter/statuses/1335957147532877825	0	0	[{'text': 'coronavirus', 'indices': [69, 81]}, {'text': 'covid19', 'indices': [218, 226]}]
7	4379	"@NYGovCuomo A rapid #PCR test  is done, if it tests positive: A 2nd swab test is done that goes to the State. 3-4 days later the results come back negative. 

Patient shows no symptoms meaning their asymptomatic.

Media counts it as an infection &amp; doesn't uncount 1st false postive PCR test. https://t.co/YaCB1TNl0S"	occupycorruptDC	Mon Dec 07 14:55:56 +0000 2020	https://twitter.com/twitter/statuses/1335961244218646529	39	54	[{'text': 'PCR', 'indices': [20, 24]}]
8	13918	FDA authorizes rapid, at-home Covid test kit, costs –$30 with results in 15 min https://t.co/rqSUIxpy9d (https://t.co/TkUvuBRHe4)	newsyc250	Wed Dec 16 22:18:20 +0000 2020	https://twitter.com/twitter/statuses/1339334068366958603	0	0	[]
9	12960	It's probably unprofessional to ask for the results of an IQ test from prospective clients, but in these Pandemic Days, it sure would be safer. https://t.co/86W5044h4o	itsdaveslife	Wed Dec 16 22:17:20 +0000 2020	https://twitter.com/twitter/statuses/1339333817413349380	0	0	[]
10	12234	"Update: I got my negative test result early this afternoon. Less than 24 hours after my test.

There are less than 2 more hours left to get tested for #COVID19 at @GLIDEsf this week! If you're in #SanFrancisco - Go! https://t.co/zt9pwIhvXv"	realchrisjbeale	Wed Dec 16 22:16:34 +0000 2020	https://twitter.com/twitter/statuses/1339333627159592960	0	2	[{'text': 'COVID19', 'indices': [151, 159]}, {'text': 'SanFrancisco', 'indices': [196, 209]}]
11	2997	Worried about workforce downtime due to #Covid19? The simple solution is the Novel Coronavirus 2019-nCoV Antigen Test - Lateral Flow Test.  Results within 15-20 mins = Peace of mind! #BizHour #coronavirus #lateralflowtest  https://t.co/WDH7MnFBwZ https://t.co/77q83Xr5NL	MediInnUkLtd	Mon Dec 07 14:05:10 +0000 2020	https://twitter.com/twitter/statuses/1335948470579032071	0	3	[{'text': 'Covid19', 'indices': [40, 48]}, {'text': 'BizHour', 'indices': [183, 191]}, {'text': 'coronavirus', 'indices': [192, 204]}, {'text': 'lateralflowtest', 'indices': [205, 221]}]
12	5485	Care home giant Balhousie trials new Covid-19 test with results in 30 minute in Tayside https://t.co/eRHOppIK9B #coronavirus #covid19	corona_scotnews	Mon Dec 07 15:33:32 +0000 2020	https://twitter.com/twitter/statuses/1335970708589973509	0	0	[{'text': 'coronavirus', 'indices': [112, 124]}, {'text': 'covid19', 'indices': [125, 133]}]
13	17571	"Antibody test results back....I've not had Covid yet! 
💦🤲 wash your hands
😷 cover your face 
🙋‍♀️↔️🙋 make space 

#HandsFaceSpace
#COVID19 
#WashYourHands 
#WearAMask 
#SocialDistancing https://t.co/QYDiBeOv6g"	claire_conboy	Thu Dec 17 12:12:36 +0000 2020	https://twitter.com/twitter/statuses/1339544018653487105	0	1	[{'text': 'HandsFaceSpace', 'indices': [114, 129]}, {'text': 'COVID19', 'indices': [130, 138]}, {'text': 'WashYourHands', 'indices': [140, 154]}, {'text': 'WearAMask', 'indices': [156, 166]}, {'text': 'SocialDistancing', 'indices': [168, 185]}]
14	10094	@thunderwilson23 @joshgnosis There must be a lot of divorced couples living under the same roof in Avalon for this pair to be ‘typical’.  Also, their ‘gold star’     Premier set the standard for awaiting Covid-19 test results!	chanism83	Wed Dec 16 22:14:25 +0000 2020	https://twitter.com/twitter/statuses/1339333085310029827	0	6	[]
15	6875	"With @LabCorp having a #COVID19 #PCR test cycle threshold of 40, where the norm is 25, practically everyone in Guilford County is getting a false positive result.

#Hops #Lawndale #gsopol #ncpol"	FecundStench	Mon Dec 07 16:20:19 +0000 2020	https://twitter.com/twitter/statuses/1335982480965382144	1	0	[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'PCR', 'indices': [32, 36]}, {'text': 'Hops', 'indices': [164, 169]}, {'text': 'Lawndale', 'indices': [170, 179]}, {'text': 'gsopol', 'indices': [180, 187]}, {'text': 'ncpol', 'indices': [188, 194]}]
16	14256	Due to positive lab results from Covid tests for a few members of our congregation and staff, all activities this week have been cancelled including services on Sunday, December 20th.  For more info see our website or Facebook. https://t.co/pn2GJXtybq	FirstWaxahachie	Wed Dec 16 22:18:42 +0000 2020	https://twitter.com/twitter/statuses/1339334161107181576	0	0	[]
17	10937	Okay, so what’s the guidance for someone in England who lives in the same household as someone with COVID-19 symptoms but that someone with symptoms has no test result?	sigwinch28	Wed Dec 16 22:15:14 +0000 2020	https://twitter.com/twitter/statuses/1339333288188645376	0	1	[]
18	6311	@CVSHealth @cvspharmacy  took a Covid  test on 12/1 went through the lab since it said they were low on rapid results. A week tomorrow. No word. Pick up your game #COVID-19 #cvs #labtest #notimpressed #poorcustomerservice	janegrace70	Mon Dec 07 16:01:32 +0000 2020	https://twitter.com/twitter/statuses/1335977752990785536	1	1	[{'text': 'COVID', 'indices': [163, 169]}, {'text': 'cvs', 'indices': [173, 177]}, {'text': 'labtest', 'indices': [178, 186]}, {'text': 'notimpressed', 'indices': [187, 200]}, {'text': 'poorcustomerservice', 'indices': [201, 221]}]
19	5741	"Important.
External peer review of the RTPCR test to detect SARS-CoV-2 reveals 10 major scientific flaws at the molecular and methodological level: consequences for false positive results.
See link below. https://t.co/akk68etqH2"	Charlotte3003G	Mon Dec 07 15:42:25 +0000 2020	https://twitter.com/twitter/statuses/1335972942405103621	22	34	[]
20	14559	"With #COVID-19 pandemic, access to #VL test results is crucial to PLHIV: #WhyViralLoadMatters 
@jerop_limo, @zippygathoni, @youngInvForum, @NEPHAKKENYA
@ITPCglobal, @GirlsWomenPower, @NASCOP @ITPCglobal @MOH_Kenya @ICAP_ColumbiaU @CDCKenya @USAIDKenya @UNAIDS_Kenya @ypluskenya"	NJotwoma	Thu Dec 17 09:27:50 +0000 2020	https://twitter.com/twitter/statuses/1339502553290174465	11	10	[{'text': 'COVID', 'indices': [5, 11]}, {'text': 'VL', 'indices': [35, 38]}, {'text': 'WhyViralLoadMatters', 'indices': [73, 93]}]
QUERY: 	#wearamask
Ranking	Tweet	Text	Username	Date	URL	Retweets	Likes	Hashtags
 
1	18683	This. #WearAMask https://t.co/pYqojdNlN8	bootsiannakfu73	Thu Dec 17 13:03:12 +0000 2020	https://twitter.com/twitter/statuses/1339556752744968192	1	1	[{'text': 'WearAMask', 'indices': [6, 16]}]
